timestamp,open,high,low,close,volume,year,month,day
2020-03-01 00:00:00+00:00,8523.61,8575.8,8511.11,8575.73,373.005477,2020,3,1
2020-03-01 00:05:00+00:00,8575.8,8613.57,8563.04,8598.44,207.627934,2020,3,1
2020-03-01 00:10:00+00:00,8598.44,8600.0,8573.29,8582.92,189.624534,2020,3,1
2020-03-01 00:15:00+00:00,8581.91,8605.0,8579.77,8602.04,151.498419,2020,3,1
2020-03-01 00:20:00+00:00,8600.47,8601.06,8579.67,8586.33,177.726644,2020,3,1
2020-03-01 00:25:00+00:00,8586.32,8610.87,8585.96,8603.42,133.725968,2020,3,1
2020-03-01 00:30:00+00:00,8604.02,8604.97,8589.15,8595.86,104.002942,2020,3,1
2020-03-01 00:35:00+00:00,8597.48,8601.95,8565.71,8575.5,115.715385,2020,3,1
2020-03-01 00:40:00+00:00,8575.7,8577.94,8550.02,8556.25,138.971059,2020,3,1
2020-03-01 00:45:00+00:00,8556.25,8561.23,8535.0,8545.55,159.79706,2020,3,1
2020-03-01 00:50:00+00:00,8545.25,8568.12,8543.93,8554.51,104.941858,2020,3,1
2020-03-01 00:55:00+00:00,8554.55,8554.55,8536.42,8547.25,96.10324,2020,3,1
2020-03-01 01:00:00+00:00,8546.65,8551.04,8520.0,8549.99,166.175274,2020,3,1
2020-03-01 01:05:00+00:00,8551.04,8554.06,8528.25,8530.64,108.069841,2020,3,1
2020-03-01 01:10:00+00:00,8530.53,8535.23,8514.06,8521.07,199.913081,2020,3,1
2020-03-01 01:15:00+00:00,8521.14,8550.0,8516.76,8546.57,128.044162,2020,3,1
2020-03-01 01:20:00+00:00,8546.75,8569.46,8545.0,8558.57,161.624393,2020,3,1
2020-03-01 01:25:00+00:00,8556.49,8568.88,8542.25,8562.54,83.535748,2020,3,1
2020-03-01 01:30:00+00:00,8563.06,8566.31,8537.72,8561.14,120.402472,2020,3,1
2020-03-01 01:35:00+00:00,8561.64,8598.18,8561.43,8598.0,145.171045,2020,3,1
2020-03-01 01:40:00+00:00,8598.02,8610.0,8585.99,8605.51,227.436877,2020,3,1
2020-03-01 01:45:00+00:00,8604.7,8630.0,8603.48,8609.0,234.157587,2020,3,1
2020-03-01 01:50:00+00:00,8609.39,8623.08,8601.84,8621.7,112.444613,2020,3,1
2020-03-01 01:55:00+00:00,8623.67,8649.0,8622.73,8639.28,214.298194,2020,3,1
2020-03-01 02:00:00+00:00,8640.23,8675.0,8637.88,8656.16,316.729514,2020,3,1
2020-03-01 02:05:00+00:00,8656.96,8658.09,8625.54,8639.57,125.862676,2020,3,1
2020-03-01 02:10:00+00:00,8639.68,8649.94,8625.0,8636.78,90.668771,2020,3,1
2020-03-01 02:15:00+00:00,8636.93,8653.76,8624.01,8625.88,105.604875,2020,3,1
2020-03-01 02:20:00+00:00,8625.68,8638.51,8617.73,8632.47,70.497577,2020,3,1
2020-03-01 02:25:00+00:00,8632.42,8648.76,8622.96,8643.1,93.340839,2020,3,1
2020-03-01 02:30:00+00:00,8642.04,8649.33,8635.54,8637.86,80.561366,2020,3,1
2020-03-01 02:35:00+00:00,8636.87,8644.89,8620.0,8643.16,80.411775,2020,3,1
2020-03-01 02:40:00+00:00,8643.16,8643.16,8626.25,8635.24,68.425059,2020,3,1
2020-03-01 02:45:00+00:00,8635.26,8652.08,8632.43,8639.58,101.171825,2020,3,1
2020-03-01 02:50:00+00:00,8641.49,8651.07,8628.5,8636.72,78.343383,2020,3,1
2020-03-01 02:55:00+00:00,8636.66,8645.04,8630.0,8630.86,59.564697,2020,3,1
2020-03-01 03:00:00+00:00,8631.94,8636.28,8625.25,8626.34,48.067741,2020,3,1
2020-03-01 03:05:00+00:00,8626.34,8648.0,8625.0,8647.97,138.950095,2020,3,1
2020-03-01 03:10:00+00:00,8647.97,8655.0,8642.21,8643.52,77.954226,2020,3,1
2020-03-01 03:15:00+00:00,8644.2,8653.2,8640.44,8650.29,55.868268,2020,3,1
2020-03-01 03:20:00+00:00,8650.29,8665.86,8648.3,8653.57,106.409802,2020,3,1
2020-03-01 03:25:00+00:00,8653.57,8663.17,8647.0,8661.05,83.475314,2020,3,1
2020-03-01 03:30:00+00:00,8663.05,8665.12,8646.84,8657.16,59.816393,2020,3,1
2020-03-01 03:35:00+00:00,8657.14,8657.53,8643.04,8643.6,59.080677,2020,3,1
2020-03-01 03:40:00+00:00,8643.7,8647.81,8632.75,8640.76,64.13242,2020,3,1
2020-03-01 03:45:00+00:00,8640.76,8641.84,8630.0,8630.07,59.798223,2020,3,1
2020-03-01 03:50:00+00:00,8630.0,8641.84,8625.0,8628.39,84.655404,2020,3,1
2020-03-01 03:55:00+00:00,8628.41,8632.0,8616.45,8620.36,95.483255,2020,3,1
2020-03-01 04:00:00+00:00,8620.17,8634.73,8612.5,8628.08,150.720421,2020,3,1
2020-03-01 04:05:00+00:00,8628.02,8628.23,8610.75,8610.75,73.420228,2020,3,1
2020-03-01 04:10:00+00:00,8610.76,8611.93,8588.0,8588.6,188.447085,2020,3,1
2020-03-01 04:15:00+00:00,8588.25,8593.9,8575.09,8582.19,166.504176,2020,3,1
2020-03-01 04:20:00+00:00,8581.46,8584.64,8560.45,8576.65,134.929717,2020,3,1
2020-03-01 04:25:00+00:00,8576.65,8580.43,8563.92,8569.6,92.657783,2020,3,1
2020-03-01 04:30:00+00:00,8569.53,8590.75,8566.43,8587.6,105.750268,2020,3,1
2020-03-01 04:35:00+00:00,8587.0,8587.7,8564.78,8568.05,93.237139,2020,3,1
2020-03-01 04:40:00+00:00,8568.63,8581.81,8565.47,8567.09,93.316936,2020,3,1
2020-03-01 04:45:00+00:00,8567.39,8590.66,8566.92,8585.08,80.87468,2020,3,1
2020-03-01 04:50:00+00:00,8586.03,8607.21,8580.04,8592.91,103.371173,2020,3,1
