timestamp,open,high,low,close,volume,year,month,day
2024-12-11 02:20:00+00:00,96175.22,96221.63,96060.06,96180.0,65.22255,2024,12,11
2024-12-11 02:25:00+00:00,96179.99,96320.63,96141.3,96312.54,42.47384,2024,12,11
2024-12-11 02:30:00+00:00,96312.55,96900.29,96256.1,96823.97,361.38585,2024,12,11
2024-12-11 02:35:00+00:00,96823.96,97050.0,96795.01,97003.97,186.68119,2024,12,11
2024-12-11 02:40:00+00:00,97003.98,97388.0,97003.98,97330.66,236.2583,2024,12,11
2024-12-11 02:45:00+00:00,97330.65,97444.44,97151.16,97271.18,148.53086,2024,12,11
2024-12-11 02:50:00+00:00,97271.17,97271.18,97062.33,97121.48,109.1716,2024,12,11
2024-12-11 02:55:00+00:00,97121.47,97220.08,97087.53,97207.29,99.71882,2024,12,11
2024-12-11 03:00:00+00:00,97207.29,97411.73,97186.39,97306.41,130.74408,2024,12,11
2024-12-11 03:05:00+00:00,97306.41,97625.76,97306.41,97523.61,172.74717,2024,12,11
2024-12-11 03:10:00+00:00,97523.6,97543.97,97163.2,97299.07,108.77338,2024,12,11
2024-12-11 03:15:00+00:00,97299.06,97472.0,97248.99,97404.01,86.32745,2024,12,11
2024-12-11 03:20:00+00:00,97404.0,97429.23,97200.83,97262.6,70.9775,2024,12,11
2024-12-11 03:25:00+00:00,97262.6,97350.0,97200.0,97304.1,62.53202,2024,12,11
2024-12-11 03:30:00+00:00,97304.11,97346.3,97128.24,97294.12,75.28098,2024,12,11
2024-12-11 03:35:00+00:00,97294.11,97390.33,97294.11,97387.98,60.89376,2024,12,11
2024-12-11 03:40:00+00:00,97387.99,97490.34,97263.32,97472.0,80.07504,2024,12,11
2024-12-11 03:45:00+00:00,97471.99,97519.49,97328.18,97455.92,83.17461,2024,12,11
2024-12-11 03:50:00+00:00,97455.93,97497.74,97366.56,97455.66,60.23285,2024,12,11
2024-12-11 03:55:00+00:00,97455.65,97500.0,97339.83,97398.43,88.2203,2024,12,11
2024-12-11 04:00:00+00:00,97398.42,97541.34,97338.58,97428.89,124.05498,2024,12,11
2024-12-11 04:05:00+00:00,97428.88,97524.61,97219.96,97239.86,83.97018,2024,12,11
2024-12-11 04:10:00+00:00,97239.86,97315.01,97181.7,97257.56,52.20689,2024,12,11
2024-12-11 04:15:00+00:00,97257.57,97402.91,97204.33,97344.0,147.36026,2024,12,11
2024-12-11 04:20:00+00:00,97344.01,97432.95,97323.99,97367.74,93.7787,2024,12,11
2024-12-11 04:25:00+00:00,97367.74,97367.74,97258.47,97321.68,47.57879,2024,12,11
2024-12-11 04:30:00+00:00,97321.68,97419.58,97246.93,97355.0,70.61516,2024,12,11
2024-12-11 04:35:00+00:00,97355.0,97420.01,97273.35,97415.88,71.02019,2024,12,11
2024-12-11 04:40:00+00:00,97415.89,97429.39,97296.0,97296.0,97.18944,2024,12,11
2024-12-11 04:45:00+00:00,97296.01,97556.0,97184.71,97548.35,103.83016,2024,12,11
2024-12-11 04:50:00+00:00,97548.35,97588.0,97477.39,97556.39,103.71323,2024,12,11
2024-12-11 04:55:00+00:00,97556.4,97600.0,97518.85,97546.96,76.50666,2024,12,11
2024-12-11 05:00:00+00:00,97546.97,97700.0,97473.72,97500.01,98.25056,2024,12,11
2024-12-11 05:05:00+00:00,97500.01,97500.01,97385.53,97394.92,48.00219,2024,12,11
2024-12-11 05:10:00+00:00,97394.91,97397.32,97300.8,97397.32,40.84948,2024,12,11
2024-12-11 05:15:00+00:00,97397.31,97419.99,97362.17,97419.98,24.0204,2024,12,11
2024-12-11 05:20:00+00:00,97419.99,97522.85,97394.79,97519.86,48.24178,2024,12,11
2024-12-11 05:25:00+00:00,97519.85,97519.86,97331.87,97384.95,45.85311,2024,12,11
2024-12-11 05:30:00+00:00,97384.95,97418.68,97301.91,97345.89,38.94642,2024,12,11
2024-12-11 05:35:00+00:00,97345.89,97392.0,97314.6,97340.87,52.45832,2024,12,11
2024-12-11 05:40:00+00:00,97340.88,97587.99,97335.81,97558.8,70.28444,2024,12,11
2024-12-11 05:45:00+00:00,97558.79,97586.44,97409.37,97470.58,59.1062,2024,12,11
2024-12-11 05:50:00+00:00,97470.59,97526.71,97430.0,97437.87,28.96785,2024,12,11
2024-12-11 05:55:00+00:00,97437.87,97543.05,97437.86,97495.19,26.08895,2024,12,11
2024-12-11 06:00:00+00:00,97495.2,97526.3,97391.4,97526.29,34.59942,2024,12,11
2024-12-11 06:05:00+00:00,97526.3,97640.56,97518.38,97621.93,64.91714,2024,12,11
2024-12-11 06:10:00+00:00,97621.92,97718.75,97612.0,97707.87,78.93273,2024,12,11
2024-12-11 06:15:00+00:00,97707.87,97724.0,97578.92,97617.7,48.21704,2024,12,11
2024-12-11 06:20:00+00:00,97617.7,97693.55,97561.09,97602.28,38.84386,2024,12,11
2024-12-11 06:25:00+00:00,97602.27,97684.0,97566.68,97675.92,24.96122,2024,12,11
2024-12-11 06:30:00+00:00,97675.91,97765.77,97606.56,97647.06,32.7328,2024,12,11
2024-12-11 06:35:00+00:00,97647.07,97704.83,97588.23,97684.6,39.99688,2024,12,11
2024-12-11 06:40:00+00:00,97684.6,97691.87,97624.11,97640.0,40.55357,2024,12,11
2024-12-11 06:45:00+00:00,97640.01,97656.26,97580.0,97634.54,20.47789,2024,12,11
2024-12-11 06:50:00+00:00,97634.54,97695.5,97632.0,97676.82,28.4148,2024,12,11
2024-12-11 06:55:00+00:00,97676.82,97696.0,97650.0,97689.57,29.70962,2024,12,11
2024-12-11 07:00:00+00:00,97689.57,97790.36,97689.56,97790.35,57.92075,2024,12,11
2024-12-11 07:05:00+00:00,97790.35,97790.36,97678.35,97682.0,120.14316,2024,12,11
2024-12-11 07:10:00+00:00,97682.0,97682.0,97513.77,97596.75,56.15581,2024,12,11
2024-12-11 07:15:00+00:00,97596.75,97607.99,97513.78,97513.78,63.30654,2024,12,11
2024-12-11 07:20:00+00:00,97513.79,97637.96,97513.78,97595.99,51.05905,2024,12,11
2024-12-11 07:25:00+00:00,97595.99,97600.33,97565.16,97588.84,29.43816,2024,12,11
2024-12-11 07:30:00+00:00,97588.85,97643.99,97584.0,97599.37,39.18648,2024,12,11
2024-12-11 07:35:00+00:00,97599.36,97615.96,97403.06,97499.34,82.53963,2024,12,11
2024-12-11 07:40:00+00:00,97499.35,97502.32,97359.45,97429.8,71.88874,2024,12,11
2024-12-11 07:45:00+00:00,97429.8,97429.8,97248.87,97298.05,61.77838,2024,12,11
2024-12-11 07:50:00+00:00,97298.05,97422.11,97252.0,97422.11,69.66688,2024,12,11
2024-12-11 07:55:00+00:00,97422.11,97422.11,97331.26,97334.6,44.29612,2024,12,11
2024-12-11 08:00:00+00:00,97334.59,97613.86,97316.78,97602.73,131.08519,2024,12,11
2024-12-11 08:05:00+00:00,97602.74,97764.71,97565.85,97754.53,124.88944,2024,12,11
2024-12-11 08:10:00+00:00,97754.52,97899.47,97740.59,97816.0,141.22403,2024,12,11
2024-12-11 08:15:00+00:00,97816.0,97894.41,97771.35,97809.38,94.49458,2024,12,11
2024-12-11 08:20:00+00:00,97809.39,97938.58,97809.38,97888.0,72.36561,2024,12,11
2024-12-11 08:25:00+00:00,97888.0,97963.98,97887.99,97954.31,68.45018,2024,12,11
2024-12-11 08:30:00+00:00,97954.31,98096.28,97954.3,98052.85,200.80575,2024,12,11
2024-12-11 08:35:00+00:00,98052.85,98189.99,98041.77,98189.99,95.30323,2024,12,11
2024-12-11 08:40:00+00:00,98189.99,98472.57,98086.2,98458.41,200.03547,2024,12,11
2024-12-11 08:45:00+00:00,98458.41,98458.41,98000.0,98000.0,206.35048,2024,12,11
2024-12-11 08:50:00+00:00,98000.0,98150.7,97864.0,98093.1,142.99903,2024,12,11
2024-12-11 08:55:00+00:00,98093.1,98210.0,98069.56,98109.9,79.01047,2024,12,11
2024-12-11 09:00:00+00:00,98109.9,98171.35,98006.87,98006.87,82.58857,2024,12,11
2024-12-11 09:05:00+00:00,98006.87,98086.0,97956.0,98066.1,53.81141,2024,12,11
2024-12-11 09:10:00+00:00,98066.1,98066.1,97872.0,97883.18,91.66347,2024,12,11
2024-12-11 09:15:00+00:00,97883.17,97934.16,97809.14,97825.73,104.74039,2024,12,11
2024-12-11 09:20:00+00:00,97825.73,97949.99,97804.65,97879.18,64.88532,2024,12,11
2024-12-11 09:25:00+00:00,97879.18,97908.0,97824.27,97830.9,41.58294,2024,12,11
2024-12-11 09:30:00+00:00,97830.9,97940.0,97757.44,97890.77,87.62951,2024,12,11
2024-12-11 09:35:00+00:00,97890.76,97926.83,97804.24,97875.85,61.15964,2024,12,11
2024-12-11 09:40:00+00:00,97875.84,97891.0,97776.26,97837.19,44.11014,2024,12,11
2024-12-11 09:45:00+00:00,97837.2,97960.0,97780.23,97959.99,54.5666,2024,12,11
2024-12-11 09:50:00+00:00,97960.0,98031.78,97907.21,97927.43,53.31072,2024,12,11
2024-12-11 09:55:00+00:00,97927.44,98000.0,97927.43,97999.99,38.39749,2024,12,11
2024-12-11 10:00:00+00:00,98000.0,98039.91,97950.0,97964.97,41.47112,2024,12,11
2024-12-11 10:05:00+00:00,97964.96,98100.0,97950.25,98088.95,48.82705,2024,12,11
2024-12-11 10:10:00+00:00,98088.95,98088.95,98034.86,98036.99,39.88992,2024,12,11
2024-12-11 10:15:00+00:00,98036.99,98079.31,97862.66,98008.78,69.94645,2024,12,11
2024-12-11 10:20:00+00:00,98008.79,98028.01,97956.7,98019.77,37.13722,2024,12,11
2024-12-11 10:25:00+00:00,98019.77,98026.74,97982.9,97999.36,30.79438,2024,12,11
2024-12-11 10:30:00+00:00,97999.37,98017.54,97912.58,97971.31,55.93167,2024,12,11
2024-12-11 10:35:00+00:00,97971.32,97995.38,97864.0,97944.47,56.47657,2024,12,11
2024-12-11 10:40:00+00:00,97944.46,98029.42,97918.68,98007.09,53.25243,2024,12,11
2024-12-11 10:45:00+00:00,98007.1,98133.23,97998.53,98133.23,56.92016,2024,12,11
2024-12-11 10:50:00+00:00,98133.23,98301.17,98133.23,98238.74,237.42384,2024,12,11
2024-12-11 10:55:00+00:00,98238.74,98250.0,98188.02,98214.29,51.13984,2024,12,11
2024-12-11 11:00:00+00:00,98214.29,98300.01,98155.0,98300.01,57.41092,2024,12,11
2024-12-11 11:05:00+00:00,98300.0,98300.01,98232.47,98254.48,59.09036,2024,12,11
2024-12-11 11:10:00+00:00,98254.47,98274.86,98254.47,98261.79,28.2095,2024,12,11
2024-12-11 11:15:00+00:00,98261.79,98414.09,98261.78,98345.27,107.73874,2024,12,11
2024-12-11 11:20:00+00:00,98345.27,98385.72,98274.85,98371.42,59.21045,2024,12,11
2024-12-11 11:25:00+00:00,98371.42,98450.0,98368.8,98450.0,89.28636,2024,12,11
2024-12-11 11:30:00+00:00,98450.0,98450.0,98340.02,98340.02,79.60116,2024,12,11
2024-12-11 11:35:00+00:00,98340.03,98400.0,98198.81,98212.0,105.24954,2024,12,11
2024-12-11 11:40:00+00:00,98211.99,98212.0,98162.01,98176.62,59.40598,2024,12,11
2024-12-11 11:45:00+00:00,98176.61,98244.0,98137.09,98137.09,48.36515,2024,12,11
2024-12-11 11:50:00+00:00,98137.09,98331.19,98137.09,98331.19,75.73139,2024,12,11
2024-12-11 11:55:00+00:00,98331.19,98349.15,98270.8,98292.61,31.08834,2024,12,11
2024-12-11 12:00:00+00:00,98292.61,98400.0,98292.6,98400.0,69.23704,2024,12,11
2024-12-11 12:05:00+00:00,98399.99,98430.0,98344.89,98353.28,82.2403,2024,12,11
2024-12-11 12:10:00+00:00,98353.28,98408.1,98248.01,98272.0,39.39809,2024,12,11
2024-12-11 12:15:00+00:00,98272.0,98396.5,98228.15,98369.85,64.94453,2024,12,11
2024-12-11 12:20:00+00:00,98369.86,98396.48,98335.46,98342.85,52.75245,2024,12,11
2024-12-11 12:25:00+00:00,98342.85,98390.79,98287.75,98348.91,50.84144,2024,12,11
2024-12-11 12:30:00+00:00,98348.92,98391.99,98345.85,98383.64,51.92863,2024,12,11
2024-12-11 12:35:00+00:00,98383.64,98492.53,98368.54,98471.42,120.82701,2024,12,11
2024-12-11 12:40:00+00:00,98471.43,98493.04,98324.0,98324.0,62.97278,2024,12,11
2024-12-11 12:45:00+00:00,98324.01,98377.42,98268.01,98272.75,51.00424,2024,12,11
2024-12-11 12:50:00+00:00,98272.75,98279.23,98164.02,98212.0,78.46577,2024,12,11
2024-12-11 12:55:00+00:00,98211.99,98287.99,98211.99,98236.0,50.96846,2024,12,11
2024-12-11 13:00:00+00:00,98236.0,98350.0,98122.37,98196.38,58.41384,2024,12,11
2024-12-11 13:05:00+00:00,98196.38,98311.55,98196.38,98247.78,67.82353,2024,12,11
2024-12-11 13:10:00+00:00,98247.79,98271.06,98180.6,98212.56,58.58183,2024,12,11
2024-12-11 13:15:00+00:00,98212.56,98213.84,98072.33,98192.2,82.43323,2024,12,11
2024-12-11 13:20:00+00:00,98192.19,98397.25,98145.37,98366.96,57.76152,2024,12,11
2024-12-11 13:25:00+00:00,98366.96,98376.0,98284.71,98375.99,34.76534,2024,12,11
2024-12-11 13:30:00+00:00,98375.99,98865.47,98375.99,98783.99,691.47907,2024,12,11
2024-12-11 13:35:00+00:00,98783.99,98850.0,98521.26,98537.79,216.06623,2024,12,11
2024-12-11 13:40:00+00:00,98537.8,98700.92,98168.2,98634.25,250.99599,2024,12,11
2024-12-11 13:45:00+00:00,98634.24,98698.0,98453.05,98610.35,153.61235,2024,12,11
2024-12-11 13:50:00+00:00,98610.34,98636.0,98423.5,98595.98,103.70436,2024,12,11
2024-12-11 13:55:00+00:00,98595.97,98750.0,98550.76,98736.86,100.26476,2024,12,11
2024-12-11 14:00:00+00:00,98736.86,98850.0,98640.0,98640.01,112.05942,2024,12,11
2024-12-11 14:05:00+00:00,98640.01,98840.1,98575.02,98604.02,120.71019,2024,12,11
2024-12-11 14:10:00+00:00,98604.02,98631.15,98451.96,98576.97,98.15325,2024,12,11
2024-12-11 14:15:00+00:00,98576.97,98576.97,98369.82,98499.99,92.7266,2024,12,11
2024-12-11 14:20:00+00:00,98500.0,98775.52,98470.58,98749.12,89.44541,2024,12,11
2024-12-11 14:25:00+00:00,98749.11,98824.44,98624.0,98668.49,99.7093,2024,12,11
2024-12-11 14:30:00+00:00,98668.49,98828.0,98472.72,98827.99,225.69423,2024,12,11
2024-12-11 14:35:00+00:00,98827.99,98962.45,98746.59,98783.23,179.94723,2024,12,11
2024-12-11 14:40:00+00:00,98783.23,98980.0,98742.55,98974.89,164.65334,2024,12,11
2024-12-11 14:45:00+00:00,98974.88,99349.89,98950.0,99200.0,494.01286,2024,12,11
2024-12-11 14:50:00+00:00,99200.01,99437.03,99200.0,99327.97,236.9668,2024,12,11
2024-12-11 14:55:00+00:00,99326.47,99539.29,99136.13,99515.98,316.11447,2024,12,11
2024-12-11 15:00:00+00:00,99515.99,99567.0,99414.72,99448.96,287.67451,2024,12,11
2024-12-11 15:05:00+00:00,99448.97,99875.0,99448.96,99736.0,525.20993,2024,12,11
2024-12-11 15:10:00+00:00,99735.99,99924.0,99675.56,99864.0,331.83125,2024,12,11
2024-12-11 15:15:00+00:00,99863.37,100000.0,99702.78,99992.65,409.63815,2024,12,11
2024-12-11 15:20:00+00:00,99992.66,100570.34,99987.18,100495.0,1725.55288,2024,12,11
2024-12-11 15:25:00+00:00,100495.0,100800.0,100372.77,100486.09,593.61015,2024,12,11
2024-12-11 15:30:00+00:00,100486.09,100539.99,100190.53,100499.99,563.2616,2024,12,11
2024-12-11 15:35:00+00:00,100499.99,100570.0,100167.72,100291.99,293.57881,2024,12,11
2024-12-11 15:40:00+00:00,100291.99,100389.0,100073.27,100229.02,302.41727,2024,12,11
2024-12-11 15:45:00+00:00,100229.02,100370.86,100174.28,100253.84,258.26193,2024,12,11
2024-12-11 15:50:00+00:00,100253.85,100500.0,100253.85,100360.0,210.90907,2024,12,11
2024-12-11 15:55:00+00:00,100359.99,100496.68,100305.16,100361.64,262.66025,2024,12,11
2024-12-11 16:00:00+00:00,100361.64,100580.0,100361.63,100512.11,265.20975,2024,12,11
2024-12-11 16:05:00+00:00,100512.11,100700.0,100509.1,100699.99,177.94746,2024,12,11
2024-12-11 16:10:00+00:00,100699.99,100700.0,100444.52,100590.39,208.0001,2024,12,11
2024-12-11 16:15:00+00:00,100590.38,100777.0,100520.0,100736.01,262.58062,2024,12,11
2024-12-11 16:20:00+00:00,100736.02,101024.75,100719.5,101020.48,406.58246,2024,12,11
2024-12-11 16:25:00+00:00,101020.48,101090.9,100898.87,101036.65,293.00854,2024,12,11
2024-12-11 16:30:00+00:00,101039.85,101076.67,100698.11,100797.09,259.96484,2024,12,11
2024-12-11 16:35:00+00:00,100797.09,100870.26,100560.33,100676.5,209.34287,2024,12,11
2024-12-11 16:40:00+00:00,100676.51,100676.51,100352.0,100500.0,284.4062,2024,12,11
2024-12-11 16:45:00+00:00,100499.99,100527.07,100369.99,100425.61,193.76868,2024,12,11
2024-12-11 16:50:00+00:00,100425.61,100598.0,100295.61,100592.84,279.84915,2024,12,11
2024-12-11 16:55:00+00:00,100592.84,100711.18,100517.83,100575.99,109.86412,2024,12,11
2024-12-11 17:00:00+00:00,100576.0,100712.84,100553.31,100676.01,138.1066,2024,12,11
2024-12-11 17:05:00+00:00,100676.01,100879.18,100676.0,100828.04,118.16585,2024,12,11
2024-12-11 17:10:00+00:00,100828.04,100982.07,100779.4,100824.04,140.96977,2024,12,11
2024-12-11 17:15:00+00:00,100824.04,100861.56,100663.35,100705.68,137.94611,2024,12,11
2024-12-11 17:20:00+00:00,100705.69,100794.55,100603.66,100659.13,204.34952,2024,12,11
2024-12-11 17:25:00+00:00,100659.13,100665.43,100504.39,100507.09,102.0304,2024,12,11
2024-12-11 17:30:00+00:00,100507.09,100567.24,100388.56,100431.6,226.34291,2024,12,11
2024-12-11 17:35:00+00:00,100431.6,100515.18,100312.31,100325.39,143.8366,2024,12,11
2024-12-11 17:40:00+00:00,100325.4,100447.52,100219.0,100256.01,182.22517,2024,12,11
2024-12-11 17:45:00+00:00,100256.0,100405.1,100234.59,100373.78,189.24725,2024,12,11
2024-12-11 17:50:00+00:00,100373.78,100489.0,100245.9,100249.06,183.66704,2024,12,11
2024-12-11 17:55:00+00:00,100249.06,100249.07,99660.15,99781.9,531.39015,2024,12,11
2024-12-11 18:00:00+00:00,99781.89,99954.37,99608.23,99867.99,319.76031,2024,12,11
2024-12-11 18:05:00+00:00,99867.98,100195.15,99864.01,99941.78,219.05973,2024,12,11
2024-12-11 18:10:00+00:00,99941.78,99979.98,99704.45,99868.01,169.59649,2024,12,11
2024-12-11 18:15:00+00:00,99868.01,100133.33,99774.54,100121.88,145.58163,2024,12,11
2024-12-11 18:20:00+00:00,100121.88,100349.75,100121.88,100200.0,228.15504,2024,12,11
2024-12-11 18:25:00+00:00,100200.0,100476.01,100126.12,100416.39,261.20984,2024,12,11
2024-12-11 18:30:00+00:00,100416.39,100586.87,100322.15,100494.25,249.77928,2024,12,11
2024-12-11 18:35:00+00:00,100494.25,100748.6,100444.02,100719.99,185.48693,2024,12,11
2024-12-11 18:40:00+00:00,100720.0,100726.48,100380.0,100600.69,112.47382,2024,12,11
2024-12-11 18:45:00+00:00,100600.69,100786.3,100539.55,100766.55,119.66464,2024,12,11
2024-12-11 18:50:00+00:00,100766.55,100777.12,100470.58,100480.01,101.97215,2024,12,11
2024-12-11 18:55:00+00:00,100480.0,100480.0,100316.23,100388.71,94.85433,2024,12,11
2024-12-11 19:00:00+00:00,100388.72,100548.45,100388.71,100479.23,104.08059,2024,12,11
2024-12-11 19:05:00+00:00,100479.24,100583.9,100405.41,100530.53,87.62492,2024,12,11
2024-12-11 19:10:00+00:00,100530.54,100691.98,100496.01,100564.83,115.06384,2024,12,11
2024-12-11 19:15:00+00:00,100564.83,100591.6,100412.42,100512.0,110.11181,2024,12,11
2024-12-11 19:20:00+00:00,100511.99,100765.0,100504.0,100761.17,190.38545,2024,12,11
2024-12-11 19:25:00+00:00,100761.17,100778.0,100694.59,100773.24,153.35172,2024,12,11
2024-12-11 19:30:00+00:00,100773.24,100849.6,100721.3,100810.75,159.78759,2024,12,11
2024-12-11 19:35:00+00:00,100810.76,100896.0,100761.0,100865.6,128.42057,2024,12,11
2024-12-11 19:40:00+00:00,100865.61,101048.8,100860.0,101022.16,266.81035,2024,12,11
2024-12-11 19:45:00+00:00,101022.16,101094.7,101006.94,101013.89,117.21304,2024,12,11
2024-12-11 19:50:00+00:00,101013.89,101141.01,100928.22,101100.01,226.38056,2024,12,11
2024-12-11 19:55:00+00:00,101100.01,101130.0,101023.6,101122.71,99.16578,2024,12,11
2024-12-11 20:00:00+00:00,101122.71,101385.0,101108.42,101359.99,317.1283,2024,12,11
2024-12-11 20:05:00+00:00,101359.99,101379.73,101250.55,101256.7,138.3226,2024,12,11
2024-12-11 20:10:00+00:00,101256.69,101256.7,101024.75,101182.05,151.33678,2024,12,11
2024-12-11 20:15:00+00:00,101182.06,101331.98,101085.9,101323.18,125.77016,2024,12,11
2024-12-11 20:20:00+00:00,101323.18,101340.0,101100.0,101299.67,129.76695,2024,12,11
2024-12-11 20:25:00+00:00,101299.68,101509.72,101260.0,101346.05,222.54927,2024,12,11
2024-12-11 20:30:00+00:00,101346.06,101523.78,101220.0,101224.18,156.11462,2024,12,11
2024-12-11 20:35:00+00:00,101224.18,101446.75,101195.37,101431.98,121.89981,2024,12,11
2024-12-11 20:40:00+00:00,101431.97,101589.0,101380.0,101588.99,174.35564,2024,12,11
2024-12-11 20:45:00+00:00,101588.98,101674.72,101331.1,101404.2,183.13812,2024,12,11
2024-12-11 20:50:00+00:00,101404.2,101415.2,101261.78,101270.1,136.82765,2024,12,11
2024-12-11 20:55:00+00:00,101270.1,101450.0,101126.31,101271.56,211.50924,2024,12,11
2024-12-11 21:00:00+00:00,101271.57,101276.44,101095.28,101139.28,127.70696,2024,12,11
2024-12-11 21:05:00+00:00,101139.28,101147.98,100888.9,100902.74,128.30407,2024,12,11
2024-12-11 21:10:00+00:00,100902.74,100980.0,100872.96,100950.82,106.25253,2024,12,11
2024-12-11 21:15:00+00:00,100950.81,101028.0,100899.37,100937.68,90.05453,2024,12,11
2024-12-11 21:20:00+00:00,100937.67,100994.17,100866.42,100977.89,100.53115,2024,12,11
2024-12-11 21:25:00+00:00,100977.88,100983.98,100876.0,100959.41,70.82709,2024,12,11
2024-12-11 21:30:00+00:00,100959.41,101280.57,100950.21,101280.57,84.06811,2024,12,11
2024-12-11 21:35:00+00:00,101280.56,101453.9,101257.14,101328.69,111.6524,2024,12,11
2024-12-11 21:40:00+00:00,101328.69,101383.91,101300.0,101356.0,67.69574,2024,12,11
2024-12-11 21:45:00+00:00,101355.99,101477.49,101353.93,101461.54,63.34233,2024,12,11
2024-12-11 21:50:00+00:00,101461.54,101515.0,101368.45,101435.79,103.98268,2024,12,11
2024-12-11 21:55:00+00:00,101435.8,101536.7,101432.77,101520.12,98.54051,2024,12,11
2024-12-11 22:00:00+00:00,101520.13,101714.79,101520.13,101614.38,138.72992,2024,12,11
2024-12-11 22:05:00+00:00,101614.0,101876.92,101605.01,101839.99,194.05339,2024,12,11
2024-12-11 22:10:00+00:00,101839.99,101888.0,101529.41,101537.36,74.46678,2024,12,11
2024-12-11 22:15:00+00:00,101537.36,101600.0,101402.77,101427.22,92.80411,2024,12,11
2024-12-11 22:20:00+00:00,101427.22,101495.97,101385.19,101445.32,46.01426,2024,12,11
2024-12-11 22:25:00+00:00,101445.33,101635.67,101404.66,101510.71,197.07013,2024,12,11
2024-12-11 22:30:00+00:00,101510.71,101527.73,101368.31,101441.17,45.15057,2024,12,11
2024-12-11 22:35:00+00:00,101441.18,101441.18,101274.87,101287.77,51.23657,2024,12,11
2024-12-11 22:40:00+00:00,101287.78,101337.56,101196.46,101263.99,52.92112,2024,12,11
2024-12-11 22:45:00+00:00,101263.99,101323.53,101180.63,101297.56,78.00712,2024,12,11
2024-12-11 22:50:00+00:00,101297.55,101358.69,101181.04,101354.32,68.9519,2024,12,11
2024-12-11 22:55:00+00:00,101354.31,101438.55,101197.88,101209.74,59.46891,2024,12,11
2024-12-11 23:00:00+00:00,101209.74,101334.35,101209.74,101294.11,73.4727,2024,12,11
2024-12-11 23:05:00+00:00,101294.11,101350.0,101222.0,101311.64,60.36239,2024,12,11
2024-12-11 23:10:00+00:00,101311.63,101406.6,101265.76,101400.14,119.07852,2024,12,11
2024-12-11 23:15:00+00:00,101400.15,101500.0,101364.1,101420.33,59.44096,2024,12,11
2024-12-11 23:20:00+00:00,101420.32,101420.32,101248.23,101257.06,43.81185,2024,12,11
2024-12-11 23:25:00+00:00,101257.06,101285.71,101240.0,101285.71,27.98022,2024,12,11
2024-12-11 23:30:00+00:00,101285.7,101319.99,101229.69,101236.69,38.2571,2024,12,11
2024-12-11 23:35:00+00:00,101236.68,101303.29,101201.65,101303.29,44.28817,2024,12,11
